"AffiliationId","AuthorId","PaperId","AuthorName","AffiliationName"
"0019F74C","041B8CF2","0046B7DC","patrice lerouge","british american tobacco"
"0019F74C","0471146E","0046B7DC","veronique gomord","british american tobacco"
"0019F74C","29AC658A","0046B7DC","loic faye","british american tobacco"
"0019F74C","3F35CC87","0062BB26","mike mcewan","british american tobacco"
"0019F74C","3F601FFA","0062BB26","evan o gregg","british american tobacco"
"0019F74C","3FB35E3A","0062BB26","stefania morandi","british american tobacco"
"0019F74C","401B4743","0062BB26","riccardo puntoni","british american tobacco"
"0019F74C","41D4F11E","0062BB26","alfredo nunziata","british american tobacco"
"0019F74C","421CE48D","0062BB26","antonella bassi","british american tobacco"
"0019F74C","42EEB54C","0062BB26","frazer lowe","british american tobacco"
"0040CEA1","3AD4F40A","00582DD7","akira kishi","rigaku"
"005938C3","41A41B6F","744900","rajesh singh","university of petroleum and energy studies"
"0098F6DC","362A83C4","0070708E","pezhman mirshahi","national institute for medical research"
"0098F6DC","36A91AE1","0070708E","amu therwath","national institute for medical research"
"0098F6DC","3A4CCD99","0070708E","nadia benabbou","national institute for medical research"
"0098F6DC","4095859D","0070708E","massoud mirshahi","national institute for medical research"
"0098F6DC","414F3B45","0070708E","jeannette soria","national institute for medical research"
"0098F6DC","42B69DC2","0070708E","melodie cadillon","national institute for medical research"
"013FBDE4","27C4F80B","004ACAEC","d dudgeon","mit lincoln laboratory"
"013FBDE4","3B0E19D9","006474F7","d a reynolds","mit lincoln laboratory"
"013FBDE4","3B0E19D9","006474F7","d a reynolds","mit lincoln laboratory"
"013FBDE4","3FCAB451","0069D2EA","d sinno","mit lincoln laboratory"
"013FBDE4","3FED3005","513003","c m keller","mit lincoln laboratory"
"013FBDE4","410339EF","513003","m e brown","mit lincoln laboratory"
"013FBDE4","414BD7D2","0069D2EA","h e lambert","mit lincoln laboratory"
"013FBDE4","41F94B3B","006412C1","t q nguyen","mit lincoln laboratory"
"013FBDE4","421DA9D1","006474F7","d sturim","mit lincoln laboratory"
"013FBDE4","421DA9D1","006474F7","d sturim","mit lincoln laboratory"
"013FBDE4","4284D77C","006474F7","w m campbell","mit lincoln laboratory"
"013FBDE4","4284D77C","006474F7","w m campbell","mit lincoln laboratory"
"0179F162","07BCB659","0065D83B","zlatina naydenova","bulgarian academy of sciences"
"0179F162","27FF970D","0065D83B","konstantin grancharov","bulgarian academy of sciences"
"0179F162","28AC58B1","0065D83B","evgeny v golovinsky","bulgarian academy of sciences"
"0179F162","29F6712B","0065D83B","dimitar k alargov","bulgarian academy of sciences"
"0179F162","34304255","0065D83B","pavleta s denkova","bulgarian academy of sciences"
"0179F162","3EB324EA","0054C988","rayna georgieva","bulgarian academy of sciences"
"01C3C23B","3B85D99D","005A65B0","hanna j broome","university of mississippi medical center"
"01C3C23B","3EBC48DD","00647DD3","m prokop","university of mississippi medical center"
"01C3C23B","3F5EADB3","007BD669","matthew t tull","university of mississippi medical center"
"01C3C23B","3F6E19D2","00779E4C","rashmi a kusurkar","university of mississippi medical center"
"01C3C23B","3FDD418E","007BD669","kim l gratz","university of mississippi medical center"
"01C3C23B","40B44F20","005A65B0","michael d hebert","university of mississippi medical center"
"01C3C23B","41171C27","00779E4C","cas kruitwagen","university of mississippi medical center"
"01C3C23B","426391BC","00779E4C","olle ten cate","university of mississippi medical center"
"01E89DDF","0AE99151","687851","martha poisot","university of kiel"
"01E89DDF","13A71ADF","005138A6","hannelore katzke","university of kiel"
"01E89DDF","3E563405","0045C8FB","frank daschner","university of kiel"
"01E89DDF","3EAE0607","006508C7","h klein","university of kiel"
"01E89DDF","3EBB8C20","004D68BC","r knochel","university of kiel"
"01E89DDF","40C138DB","687851","w bensch","university of kiel"
"01E89DDF","40D8D440","006F2DC6","yi wang","university of kiel"
"01E89DDF","42BE9DDC","5.26E+06","hannes horst","university of kiel"
"01ECE7BC","42BCB105","005C0EB7","masaharu fujii","oshima national college of maritime technology"
"01ECE7BC","42BCB105","005C0EB7","masaharu fujii","oshima national college of maritime technology"
"01FE29EA","3F288A84","0077A122","jeffrey e rhodes","university of massachusetts boston"
"01FE29EA","3F300461","0063A5DA","michael a milburn","university of massachusetts boston"
"01FE29EA","4008730A","006BC133","emily e wheeler","university of massachusetts boston"
"02047FF4","14B8E09D","0064567D","wai loonho","university of malaya"
"02047FF4","245683D4","0064567D","c h raymond ooi","university of malaya"
"02047FF4","2C3DB6A5","0053939D","a s m a haseeb","university of malaya"
"02047FF4","2D7F1982","0082ECA4","behnam kamalidehghan","university of malaya"
"02047FF4","3E4D5838","0053939D","mohd rafie johan","university of malaya"
"02047FF4","3F804426","00690F0E","h mokhlis","university of malaya"
"02047FF4","3F8D1BC4","0060B79B","yat huang yau","university of malaya"
"02047FF4","3FE2FE8C","0060B79B","m ahmadzadehtalatapeh","university of malaya"
"02047FF4","403A7A04","00660BDF","nassar b g rasool","university of malaya"
"02047FF4","40D8D50C","0075B0FD","wan mohd azhar bin ibrahim","university of malaya"
"02047FF4","40D8D50C","0075B0FD","wan mohd azhar bin ibrahim","university of malaya"
"02047FF4","40D9569F","0067AD26","s t tay","university of malaya"
"02047FF4","4220F9CE","00660BDF","m hamzah","university of malaya"
"02047FF4","425C804B","0067AD26","yalda khosravi","university of malaya"
"02047FF4","426CEFD7","005E66B2","jamilah mohamad","university of malaya"
"02047FF4","427433F8","007B6B1B","rafidah md noor","university of malaya"
"02047FF4","427433F8","007B6B1B","rafidah md noor","university of malaya"
"02047FF4","427433F8","007B6B1B","rafidah md noor","university of malaya"
"02047FF4","43091020","0067AD26","jamuna vadivelu","university of malaya"
"02047FF4","4327585B","0075B0FD","eraj humayun mirza","university of malaya"
"02047FF4","4327585B","0075B0FD","eraj humayun mirza","university of malaya"
"0207BF3E","3EF6DCDE","0055B33D","john b white","marlow industries"
"021B5156","42F992E2","007F2C98","david wong","united states public health service"
"025559B1","2AE20C5A","0076914E","enrique martinez de la ossa","university of cadiz"
"025559B1","407ACC59","0076914E","m rodriguez","university of cadiz"
"025559B1","42F74DE1","0076914E","casimiro mantell serrano","university of cadiz"
"025A445B","3F6E67CB","482486","a thommandram","university of ontario institute of technology"
"025A445B","41A6AF6B","482486","carolyn mcgregor","university of ontario institute of technology"
"025A445B","426D93B2","482486","james d eklund","university of ontario institute of technology"
"0268A86A","05239C6A","005EB16C","aleksandra wiczk","university of gdansk"
"0268A86A","29BD0C5B","0059D348","michal sadownik","university of gdansk"
"0268A86A","3F2838B9","007EDADC","emilia sikorska","university of gdansk"
"0268A86A","41C252F0","005EB16C","anna pawlik","university of gdansk"
"0268A86A","42A1BD52","005EB16C","anna hermanantosiewicz","university of gdansk"
"0268A86A","42DFF73F","005EB16C","angelika kaczynska","university of gdansk"
"02CE558F","40D945DE","00539A66","weihsing ma","institute of high energy physics"
"02CE558F","427881BB","00783B62","yuehua chou","institute of high energy physics"
"02CE558F","427881BB","00783B62","yuehua chou","institute of high energy physics"
"02CE558F","42ACC154","0071A34F","d l chen","institute of high energy physics"
"02EB2901","3F546924","00799EA8","derren ready","eastman chemical company"
"02EFED35","415D177A","0050B131","rajat kumar pal","assam university"
"03270CAC","050C5DBB","005338B4","sake j de vlas","mississippi college"
"03270CAC","3F2A7424","004E9C4C","phillip a spagnolo","mississippi college"
"03270CAC","4328B2FD","0067E17C","bruno h ch stricker","mississippi college"
"034F36C0","2A63FBC6","00681ADC","j m a ashbourn","department of engineering science university of oxford"
"034F36C0","362DD993","567928","m bacic","department of engineering science university of oxford"
"034F36C0","3B7297A0","0053EB03","fan zhang","department of engineering science university of oxford"
"034F36C0","3E9BF3BC","811820","chiawei lai","department of engineering science university of oxford"
"034F36C0","3EF00F29","00681ADC","paul l smith","department of engineering science university of oxford"
"034F36C0","3EFD0332","0053EB03","ting zhu","department of engineering science university of oxford"
"034F36C0","3FCF66F4","006E88B5","a lakhtakia","department of engineering science university of oxford"
"034F36C0","401E5284","567928","mark cannon","department of engineering science university of oxford"
"034F36C0","403923B4","833122","haoyuan chang","department of engineering science university of oxford"
"034F36C0","408E200A","0053EB03","deuhu cui","department of engineering science university of oxford"
"034F36C0","4097F7F6","0053EB03","gary paradee","department of engineering science university of oxford"
"034F36C0","41533996","00799B47","kenji takanaka","department of engineering science university of oxford"
"034F36C0","4196D98F","0073441A","chaojyun huang","department of engineering science university of oxford"
"034F36C0","419C4E07","0053EB03","jian xu","department of engineering science university of oxford"
"034F36C0","41AC025C","006E88B5","d p pulsifer","department of engineering science university of oxford"
"034F36C0","41B91F9D","833122","wenfung pan","department of engineering science university of oxford"
"034F36C0","41EAC9D2","811820","suzkai hsiung","department of engineering science university of oxford"
"036541CD","3E998F62","533494","joanemile p figueiredo","santos"
"036541CD","3F16542A","533494","a m atta","santos"
"036541CD","3FFA2D8D","533494","maria cecilia almeida","santos"
"036541CD","42090D79","533494","manoel medeiros","santos"
"036B4500","40B42AF7","00438CF8","t moriguchi","azabu university"
"0393A7B6","0AB14811","004CCD57","anwar r padhani","middlesex county college"
"0393A7B6","30C22189","004CCD57","k s elhaddad","middlesex county college"
"0393A7B6","40FB0ECE","0080001A","g s conway","middlesex county college"
"0393A7B6","41884388","5.90E+64","p harris","middlesex county college"
"039B1FC8","2FE6E671","679807","m al janaideh","concordia university"
"039B1FC8","3E66B468","007C3069","t d bui","concordia university"
"039B1FC8","417ECD01","679807","c y su","concordia university"
"039E2AA8","3E89C691","0047FC83","catherine byrne","school of medicine and medical science"
"039E2AA8","3F122781","0047FC83","billy bourke","school of medicine and medical science"
"039E2AA8","3F93D9BE","0047FC83","m clyne","school of medicine and medical science"
"03E10F89","3BC64BD1","007DAD48","ning qiu","china university of geosciences"
"03E10F89","3E8399A1","670462","hong tian","china university of geosciences"
"03E10F89","3E8499E7","004C92D5","guoli yuan","china university of geosciences"
"03E10F89","3EB72ADE","004C92D5","qingye hou","china university of geosciences"
"03E10F89","3F62BC5A","008159CD","xiangyu guang","china university of geosciences"
"03E10F89","3F8216EB","004C92D5","tao yu","china university of geosciences"
"03E10F89","405C99E0","007DAD48","yanjun chang","china university of geosciences"
"03E10F89","4063C433","004C92D5","long chen","china university of geosciences"
"03E10F89","40C842C7","004C92D5","zhongfang yang","china university of geosciences"
"03E10F89","42579F4C","004C92D5","chen liu","china university of geosciences"
"03E10F89","425D853F","004C92D5","xueqi xia","china university of geosciences"
"03E10F89","42FC48C0","670462","nengxiong xu","china university of geosciences"
"03E10F89","430FAFB9","00631A76","nengxiong xu","china university of geosciences"
"043E3D99","3E7E75DB","004A1739","j t huneke","henkel"
"043E3D99","3EE3B047","004A1739","b neff","henkel"
"043E3D99","3F210483","004A1739","shantanu gupta","henkel"
"043E3D99","4265294E","004A1739","m nguyen","henkel"
"043E3D99","430475A8","004A1739","t herrington","henkel"
"043E3D99","43104F06","004A1739","poliang liu","henkel"
"04464A58","3B95A2F1","006D7254","rodrigo chelegao","universidade federal do abc"
"04464A58","3FEEDC2D","006D7254","vivian m o carioni","universidade federal do abc"
"04464A58","42BE27C0","006D7254","cassiana s nomura","universidade federal do abc"
"045CB556","17806B61","634513","j v meenakshi","delhi school of economics"
"0489B9A5","08F57157","0078EDFF","astrid hagelkruys","medical university of vienna"
"0489B9A5","117DA6DD","0078EDFF","reinhard brunmeir","medical university of vienna"
"0489B9A5","2B9C93E4","007B4CAB","rainer oberbauer","medical university of vienna"
"0489B9A5","2C587C97","0068D657","georg weitzer","medical university of vienna"
"0489B9A5","309C4764","0078EDFF","elisabeth simboeck","medical university of vienna"
"0489B9A5","33DD1696","004DB01E","barbara bohle","medical university of vienna"
"0489B9A5","3AAA1B1C","0068D657","alexandra hollrigl","medical university of vienna"
